Time,PM10,PM25,PM100,Temperature,Gas,Relative Humidity,Pressure,Altitude
1707956703.3931592,0,0,0,23.51203125,227197,43.38805469139497,1005.1223290797454,67.88923696983333
1707956704.4066243,0,0,0,23.5130078125,226884,43.40010409342172,1005.1239575964729,67.87558975818814
1707956705.4195194,0,0,0,23.513984375,226884,43.39424533228493,1005.123872768424,67.87630062937168
1707956706.432547,0,0,0,23.5149609375,226884,43.38838676097115,1005.1152211970664,67.94880229021848
1707956707.4459815,0,0,0,23.515546875,226728,43.388453176102566,1005.1161982971473,67.9406139976256
1707956708.459928,0,0,0,23.5159375,226728,43.40043623889659,1005.1202763978931,67.90643877362413
1707956709.4737172,0,0,0,23.5169140625,226572,43.38860814631904,1005.1219049042212,67.89279162656042
1707956710.4871793,0,0,0,23.5165234375,226572,43.39453316261375,1005.122966853623,67.88389232803992
1707956711.500654,0,0,0,23.517890625,226728,43.376780857996884,1005.1183933446404,67.92221908750719
1707956712.5140285,0,0,0,23.5196484375,226416,43.376980067172454,1005.1196112846651,67.91201253546379
1707956713.5275447,0,0,0,23.5200390625,226728,43.3770243363735,1005.116835961859,67.9352702442631
1707956714.541424,0,0,0,23.521015625,226884,43.38907307021084,1005.1184644552716,67.92162316761298
1707956715.555371,0,0,0,23.5223828125,226572,43.37728995536231,1005.1190309799849,67.91687558969973
1707956716.5690005,0,0,0,23.5231640625,227197,43.377378496466214,1005.1203337739227,67.9059579528893
1707956717.5824094,0,0,0,23.524140625,227040,43.359583564254415,1005.1202488950244,67.90666925227828
1707956718.5966594,0,0,0,23.5239453125,227197,43.359561435939,1005.1319167990775,67.808890717781
1707956719.6104481,0,0,0,23.524140625,227511,43.347647555525306,1005.1373826192698,67.7630867586873
1707956720.6231122,0,0,0,23.5258984375,227197,43.359782721118705,1005.1420273295068,67.72416391749314
